Id,WnvPresent
160,3.6691569100951814e-05
161,0.00022686116116157133
162,0.0001811615133797297
163,0.0001572904559830884
164,9.523043573253937e-05
165,9.523043573253937e-05
166,9.523043573253937e-05
167,9.523043573253937e-05
168,9.523043573253937e-05
169,0.00010722832841501511
170,0.00014176647107747085
171,0.00010344177111900424
172,6.588158443960782e-05
173,6.588158443960782e-05
174,6.588158443960782e-05
175,6.588158443960782e-05
176,6.588158443960782e-05
177,0.00022519029982036136
178,0.000245589233005894
179,0.00019285464077672875
180,0.00012283221489178017
181,0.00012283221489178017
182,0.00012283221489178017
183,0.00012283221489178017
184,0.00012283221489178017
185,0.00019160076361556062
186,0.0002359905160976576
187,0.0001848353106573802
188,0.00011772423203315194
189,0.00011772423203315194
190,0.00011772423203315194
191,0.00011772423203315194
192,0.00011772423203315194
193,8.108422975283665e-05
194,8.843042448666104e-05
195,8.879462543314076e-05
196,4.422527547988245e-05
197,4.422527547988245e-05
198,4.422527547988245e-05
199,4.422527547988245e-05
200,4.422527547988245e-05
201,5.6473092435973256e-05
202,7.46642425900533e-05
203,6.384089525562222e-05
204,3.46966519196529e-05
205,3.46966519196529e-05
206,3.46966519196529e-05
207,3.46966519196529e-05
208,3.46966519196529e-05
209,0.00015760754821740153
210,0.00018893894979459195
211,0.00022011936104235116
212,0.0001267297738774406
213,0.0001267297738774406
214,0.0001267297738774406
215,0.0001267297738774406
216,0.0001267297738774406
217,0.000165391632439123
218,0.0001796109235387346
219,0.00016758340385821573
220,0.00010373760875401742
221,0.00010373760875401742
222,0.00010373760875401742
223,0.00010373760875401742
224,0.00010373760875401742
225,9.971970570485505e-05
226,0.0001388294825564302
227,0.0001379775420923461
228,8.018215214966013e-05
229,8.018215214966013e-05
230,8.018215214966013e-05
231,8.018215214966013e-05
232,8.018215214966013e-05
233,0.00021547200437637808
234,0.00021776638422811839
235,0.0002381765348690706
236,0.00011753075788005576
237,0.00011753075788005576
238,0.00011753075788005576
239,0.00011753075788005576
240,0.00011753075788005576
241,0.0001849927821415378
242,0.00020175114551773533
243,0.0001584282742245305
244,0.00010090424818205128
245,0.00010090424818205128
246,0.00010090424818205128
247,0.00010090424818205128
248,0.00010090424818205128
249,0.0002210282354192498
250,0.0002410502376112113
251,0.00018929010484159913
252,0.00012056174870066493
253,0.00012056174870066493
254,0.00012056174870066493
255,0.00012056174870066493
256,0.00012056174870066493
257,6.620990416997682e-05
258,9.217844646219382e-05
259,9.161275833481781e-05
260,5.323739891198165e-05
261,5.323739891198165e-05
262,5.323739891198165e-05
263,5.323739891198165e-05
264,5.323739891198165e-05
265,7.003698421037991e-05
266,9.259693961988081e-05
267,6.756367726534557e-05
268,4.303043216842924e-05
269,4.303043216842924e-05
270,4.303043216842924e-05
271,4.303043216842924e-05
272,4.303043216842924e-05
273,0.0001038853925560663
274,0.00013734692666084994
275,0.00011350436991472007
276,7.938524505100577e-05
277,7.938524505100577e-05
278,7.938524505100577e-05
279,7.938524505100577e-05
280,7.938524505100577e-05
281,0.00015000574654004713
282,0.00019831972206647827
283,0.00014470880756806321
284,0.00011454412657664923
285,0.00011454412657664923
286,0.00011454412657664923
287,0.00011454412657664923
288,0.00011454412657664923
289,0.00015000574654004713
290,0.00019831972206647827
291,0.00014470880756806321
292,0.00011454412657664923
293,0.00011454412657664923
294,0.00011454412657664923
295,0.00011454412657664923
296,0.00011454412657664923
297,0.00017714884859074264
298,0.00014146199326760196
299,0.0001439264443441719
300,7.436034998058145e-05
301,7.436034998058145e-05
302,7.436034998058145e-05
303,7.436034998058145e-05
304,7.436034998058145e-05
305,0.0002067942884977231
306,0.00023126311397798444
307,0.00022645589566753195
308,0.00011279699019467582
309,0.00011279699019467582
310,0.00011279699019467582
311,0.00011279699019467582
312,0.00011279699019467582
313,0.00024322481288277875
314,0.00030244278117352283
315,0.00024408983959066147
316,0.00013267040129480467
317,0.00013267040129480467
318,0.00013267040129480467
319,0.00013267040129480467
320,0.00013267040129480467
321,0.0002351755445745848
322,0.0002376796809493224
323,0.0002599557197051075
324,0.00012827934503213757
325,0.00012827934503213757
326,0.00012827934503213757
327,0.00012827934503213757
328,0.00012827934503213757
329,9.053893776937011e-05
330,0.00010853896355748746
331,0.000126452721353997
332,7.279999246849377e-05
333,7.279999246849377e-05
334,7.279999246849377e-05
335,7.279999246849377e-05
336,7.279999246849377e-05
337,0.0001257762395207992
338,0.00014065999564931542
339,0.00010771416518549066
340,6.860275884875334e-05
341,6.860275884875334e-05
342,6.860275884875334e-05
343,6.860275884875334e-05
344,6.860275884875334e-05
345,0.0005429455102337725
346,0.0005585129347433154
347,0.0004075722366592498
348,0.00025960953985928775
349,0.00025960953985928775
350,0.00025960953985928775
351,0.00025960953985928775
352,0.00025960953985928775
353,8.188647544530117e-05
354,8.930534678639698e-05
355,7.012674076518212e-05
356,4.4662855730011035e-05
357,4.4662855730011035e-05
358,4.4662855730011035e-05
359,4.4662855730011035e-05
360,4.4662855730011035e-05
361,0.0002987445717926163
362,0.00032580427022643033
363,0.0002389093012459993
364,0.0001629585494590932
365,0.0001629585494590932
366,0.0001629585494590932
367,0.0001629585494590932
368,0.0001629585494590932
369,0.00016402183190336502
370,0.0001309790839480402
371,0.00011371964830593673
372,6.884960306630026e-05
373,6.884960306630026e-05
374,6.884960306630026e-05
375,6.884960306630026e-05
376,6.884960306630026e-05
377,0.0004083169508122489
378,0.0003260761822698003
379,0.0002831156021349551
380,0.00017141892530551776
381,0.00017141892530551776
382,0.00017141892530551776
383,0.00017141892530551776
384,0.00017141892530551776
385,5.6789273508695714e-05
386,6.193449247351296e-05
387,4.863357819730723e-05
388,3.8495094062130734e-05
389,3.8495094062130734e-05
390,3.8495094062130734e-05
391,3.8495094062130734e-05
392,3.8495094062130734e-05
393,0.00020704544203181262
394,0.00027372578061390777
395,0.00025539753534523226
396,0.00018976998025957594
397,0.00018976998025957594
398,0.00018976998025957594
399,0.00018976998025957594
400,0.00018976998025957594
401,6.879384563064449e-05
402,5.4934040754857245e-05
403,5.5891147132930755e-05
404,2.8875224531387387e-05
405,2.8875224531387387e-05
406,2.8875224531387387e-05
407,2.8875224531387387e-05
408,2.8875224531387387e-05
409,0.00017581104865503999
410,0.00019661451952075222
411,0.00019252739564911615
412,9.589567456947293e-05
413,9.589567456947293e-05
414,9.589567456947293e-05
415,9.589567456947293e-05
416,9.589567456947293e-05
417,6.653426027013411e-05
418,8.796603540292035e-05
419,0.0001834485748643028
420,4.087831791292091e-05
421,4.087831791292091e-05
422,4.087831791292091e-05
423,4.087831791292091e-05
424,4.087831791292091e-05
425,0.00014871589784212273
426,0.00019661451952075222
427,0.0001834485748643028
428,9.137320223323268e-05
429,9.137320223323268e-05
430,9.137320223323268e-05
431,9.137320223323268e-05
432,9.137320223323268e-05
433,0.0001320504937225036
434,0.0001838379797467175
435,0.00018270989078467045
436,0.00010617921283043324
437,0.00010617921283043324
438,0.00010617921283043324
439,0.00010617921283043324
440,0.00010617921283043324
441,0.00012903702959532625
442,0.00015468966826188022
443,0.00018021897267922593
444,0.0001037560841467398
445,0.0001037560841467398
446,0.0001037560841467398
447,0.0001037560841467398
448,0.0001037560841467398
449,6.63674157999139e-05
450,8.774545231180498e-05
451,8.186913583646635e-05
452,4.077580687841677e-05
453,4.077580687841677e-05
454,4.077580687841677e-05
455,4.077580687841677e-05
456,4.077580687841677e-05
457,0.00014883737443065323
458,0.00016944253258571892
459,0.0002445761277292878
460,0.00011365192827459113
461,0.00011365192827459113
462,0.00011365192827459113
463,0.00011365192827459113
464,0.00011365192827459113
465,0.0001227108331211492
466,0.0001622350666965784
467,0.0001183776063829838
468,9.370117356525878e-05
469,9.370117356525878e-05
470,9.370117356525878e-05
471,9.370117356525878e-05
472,9.370117356525878e-05
473,0.00014653816185821489
474,0.00022775916323841913
475,0.00023172667431753432
476,0.00011972787957123761
477,0.00011972787957123761
478,0.00011972787957123761
479,0.00011972787957123761
480,0.00011972787957123761
481,0.00029509305841975863
482,0.0002356517957829862
483,0.00020460220221759436
484,0.00012387732319217506
485,0.00012387732319217506
486,0.00012387732319217506
487,0.00012387732319217506
488,0.00012387732319217506
489,0.00012075905773879508
490,0.00016811901952373074
491,0.00013066888353919901
492,9.709977571823754e-05
493,9.709977571823754e-05
494,9.709977571823754e-05
495,9.709977571823754e-05
496,9.709977571823754e-05
497,0.00019538325968165846
498,0.00021850217625926242
499,0.00020262386191503156
500,0.00010657223394789342
501,0.00010657223394789342
502,0.00010657223394789342
503,0.00010657223394789342
504,0.00010657223394789342
505,0.0001404876846229187
506,0.00016841633692619073
507,0.00023902669707367237
508,0.0001129635793564772
509,0.0001129635793564772
510,0.0001129635793564772
511,0.0001129635793564772
512,0.0001129635793564772
513,9.879097805514677e-05
514,7.888816747054396e-05
515,7.757396834782342e-05
516,4.146681006814987e-05
517,4.146681006814987e-05
518,4.146681006814987e-05
519,4.146681006814987e-05
520,4.146681006814987e-05
521,0.00013571271146082248
522,0.00017942400047351483
523,0.00015341698232302132
524,8.338343799670272e-05
525,8.338343799670272e-05
526,8.338343799670272e-05
527,8.338343799670272e-05
528,8.338343799670272e-05
529,0.0002210282354192498
530,0.0002410502376112113
531,0.00021438506066923747
532,0.00012056174870066493
533,0.00012056174870066493
534,0.00012056174870066493
535,0.00012056174870066493
536,0.00012056174870066493
537,4.717425945715676e-05
538,5.334713422186257e-05
539,5.182483613574097e-05
540,2.6679169995479407e-05
541,2.6679169995479407e-05
542,2.6679169995479407e-05
543,2.6679169995479407e-05
544,2.6679169995479407e-05
545,8.054952013844645e-05
546,0.00010649535924916223
547,9.936348553095292e-05
548,4.94894912025297e-05
549,4.94894912025297e-05
550,4.94894912025297e-05
551,4.94894912025297e-05
552,4.94894912025297e-05
553,0.00011468914782989471
554,0.00013056741713907618
555,0.0002391802980620599
556,7.046574938168017e-05
557,7.046574938168017e-05
558,7.046574938168017e-05
559,7.046574938168017e-05
560,7.046574938168017e-05
561,0.0001499027386928301
562,0.00016348283998742644
563,0.00012837642760716482
564,8.17630919031821e-05
565,8.17630919031821e-05
566,8.17630919031821e-05
567,8.17630919031821e-05
568,8.17630919031821e-05
569,0.00011687109506129527
570,0.00015451468373247883
571,0.0001441674738466391
572,7.180641220201599e-05
573,7.180641220201599e-05
574,7.180641220201599e-05
575,7.180641220201599e-05
576,7.180641220201599e-05
577,0.0001887876682906786
578,0.00028102730747022185
579,0.0002636096128366318
580,0.00010297434516224813
581,0.00010297434516224813
582,0.00010297434516224813
583,0.00010297434516224813
584,0.00010297434516224813
585,0.00022904199391138527
586,0.0002561425930181584
587,0.00022985659115702504
588,0.00012493337725532564
589,0.00012493337725532564
590,0.00012493337725532564
591,0.00012493337725532564
592,0.00012493337725532564
593,0.00017492498561608774
594,0.00023126311397798444
595,0.00021577748802277394
596,0.0001074775317921459
597,0.0001074775317921459
598,0.0001074775317921459
599,0.0001074775317921459
600,0.0001074775317921459
601,0.00017492498561608774
602,0.00023126311397798444
603,0.00021577748802277394
604,0.0001074775317921459
605,0.0001074775317921459
606,0.0001074775317921459
607,0.0001074775317921459
608,0.0001074775317921459
609,0.00016865109758052677
610,0.0001886075014595811
611,0.0002348122231263579
612,0.00010084125050296748
613,0.00010084125050296748
614,0.00010084125050296748
615,0.00010084125050296748
616,0.00010084125050296748
617,4.795395611728992e-05
618,5.229871995778982e-05
619,5.251412019502563e-05
620,2.61548390433303e-05
621,2.61548390433303e-05
622,2.61548390433303e-05
623,2.61548390433303e-05
624,2.61548390433303e-05
625,0.00017492498561608774
626,0.00023126311397798444
627,0.00011005373451027598
628,0.0001074775317921459
629,0.0001074775317921459
630,0.0001074775317921459
631,0.0001074775317921459
632,0.0001074775317921459
633,6.76613960076334e-05
634,7.379157778881809e-05
635,8.319611664505723e-05
636,3.6903916176543656e-05
637,3.6903916176543656e-05
638,3.6903916176543656e-05
639,3.6903916176543656e-05
640,3.6903916176543656e-05
641,0.0001036383741483242
642,0.00013702035441019806
643,0.00014354580478713146
644,6.367581166247247e-05
645,6.367581166247247e-05
646,6.367581166247247e-05
647,6.367581166247247e-05
648,6.367581166247247e-05
649,0.00021990551191837136
650,0.00017560678655956078
651,0.00019496031409225802
652,9.231026182006506e-05
653,9.231026182006506e-05
654,9.231026182006506e-05
655,9.231026182006506e-05
656,9.231026182006506e-05
657,9.202578892364146e-05
658,0.00010036318449733865
659,0.00010077652559563293
660,5.0193312844340506e-05
661,5.0193312844340506e-05
662,5.0193312844340506e-05
663,5.0193312844340506e-05
664,5.0193312844340506e-05
665,0.00014339416595160806
666,0.00019962951854998122
667,0.00019840454685694434
668,0.00011530069353312559
669,0.00011530069353312559
670,0.00011530069353312559
671,0.00011530069353312559
672,0.00011530069353312559
673,6.0541764269284654e-05
674,8.428736234771173e-05
675,8.377009680491839e-05
676,4.86797634883422e-05
677,4.86797634883422e-05
678,4.86797634883422e-05
679,4.86797634883422e-05
680,4.86797634883422e-05
681,0.00012001430418257562
682,0.00016708223316542345
683,0.0001660569457757949
684,9.650092122887445e-05
685,9.650092122887445e-05
686,9.650092122887445e-05
687,9.650092122887445e-05
688,9.650092122887445e-05
689,0.00014339416595160806
690,0.00019962951854998122
691,0.00019840454685694434
692,0.00011530069353312559
693,0.00011530069353312559
694,0.00011530069353312559
695,0.00011530069353312559
696,0.00011530069353312559
697,0.002778687849780883
698,0.0017400989919158156
699,0.0017294377036023785
700,0.001005689405037285
701,0.001005689405037285
702,0.001005689405037285
703,0.001005689405037285
704,0.001005689405037285
705,0.00011561894072015544
706,0.0001557866516618298
707,0.0001738456961577763
708,8.997655447435947e-05
709,8.997655447435947e-05
710,8.997655447435947e-05
711,8.997655447435947e-05
712,8.997655447435947e-05
713,0.00010856949745079315
714,0.00015114961206359563
715,0.0001686712139948065
716,8.729820247191803e-05
717,8.729820247191803e-05
718,8.729820247191803e-05
719,8.729820247191803e-05
720,8.729820247191803e-05
721,0.00014339416595160806
722,0.00019962951854998122
723,0.00019840454685694434
724,0.00011530069353312559
725,0.00011530069353312559
726,0.00011530069353312559
727,0.00011530069353312559
728,0.00011530069353312559
729,0.00022730582277823
730,0.00031643866567560063
731,0.0002307460110046733
732,0.00018277556668999906
733,0.00018277556668999906
734,0.00018277556668999906
735,0.00018277556668999906
736,0.00018277556668999906
737,0.00012770946323594008
738,0.0001777947891712042
739,0.00019840454685694434
740,0.00010268858798521406
741,0.00010268858798521406
742,0.00010268858798521406
743,0.00010268858798521406
744,0.00010268858798521406
745,0.0002055916917767543
746,0.00022421567712129384
747,0.00022513898408818719
748,0.0001121409664202277
749,0.0001121409664202277
750,0.0001121409664202277
751,0.0001121409664202277
752,0.0001121409664202277
753,0.0002694123607352983
754,0.0002151429059100293
755,0.0002388526465252379
756,0.00011309511935761701
757,0.00011309511935761701
758,0.00011309511935761701
759,0.00011309511935761701
760,0.00011309511935761701
761,6.336306614545277e-05
762,7.086167051104435e-05
763,6.938845227540045e-05
764,3.455945118525077e-05
765,3.455945118525077e-05
766,3.455945118525077e-05
767,3.455945118525077e-05
768,3.455945118525077e-05
769,0.0005394125900014312
770,0.0005695284764728425
771,0.0008741635421671087
772,0.0015654230010360179
773,0.0015654230010360179
774,0.0015654230010360179
775,0.0015654230010360179
776,0.0015654230010360179
777,5.051764554241474e-05
778,7.260887025951786e-05
779,0.0002601240476328731
780,4.87001394884268e-05
781,4.87001394884268e-05
782,4.87001394884268e-05
783,4.87001394884268e-05
784,4.87001394884268e-05
785,7.499062773110147e-05
786,7.574952139714338e-05
787,8.825204010867649e-05
788,6.404531656017089e-05
789,6.404531656017089e-05
790,6.404531656017089e-05
791,6.404531656017089e-05
792,6.404531656017089e-05
793,6.348016387776553e-05
794,6.564181697091205e-05
795,8.310055163190949e-05
796,0.0001029606398331284
797,0.0001029606398331284
798,0.0001029606398331284
799,0.0001029606398331284
800,0.0001029606398331284
801,6.348016387776553e-05
802,6.564181697091205e-05
803,8.310055163190949e-05
804,0.0001029606398331284
805,0.0001029606398331284
806,0.0001029606398331284
807,0.0001029606398331284
808,0.0001029606398331284
809,6.382179202760832e-05
810,6.446766607423084e-05
811,7.51082454661112e-05
812,5.4506547468496247e-05
813,5.4506547468496247e-05
814,5.4506547468496247e-05
815,5.4506547468496247e-05
816,5.4506547468496247e-05
817,7.507772525120546e-05
818,7.583750026396055e-05
819,8.835453867429468e-05
820,0.00015659681690451235
821,0.00015659681690451235
822,0.00015659681690451235
823,0.00015659681690451235
824,0.00015659681690451235
825,0.0001262247288842461
826,0.00015131836509832885
827,0.00019609808143900982
828,0.00010149471369281803
829,0.00010149471369281803
830,0.00010149471369281803
831,0.00010149471369281803
832,0.00010149471369281803
833,0.0001711462991428328
834,0.00020516856802379807
835,0.00023902669707367237
836,0.00013761643763122384
837,0.00013761643763122384
838,0.00013761643763122384
839,0.00013761643763122384
840,0.00013761643763122384
841,5.9144073966931404e-05
842,7.819553518944828e-05
843,8.191974490024415e-05
844,3.6337720721617255e-05
845,3.6337720721617255e-05
846,3.6337720721617255e-05
847,3.6337720721617255e-05
848,3.6337720721617255e-05
849,0.00010800589036492009
850,0.00015036499589177155
851,0.00014944227722161042
852,8.684500955935849e-05
853,8.684500955935849e-05
854,8.684500955935849e-05
855,8.684500955935849e-05
856,8.684500955935849e-05
857,2.445272973251967e-05
858,2.9314556599606314e-05
859,3.415320923966831e-05
860,1.9661545992354793e-05
861,1.9661545992354793e-05
862,1.9661545992354793e-05
863,1.9661545992354793e-05
864,1.9661545992354793e-05
865,4.3131287130670684e-05
866,4.4600042667802424e-05
867,5.646261884810852e-05
868,6.995698899263642e-05
869,6.995698899263642e-05
870,6.995698899263642e-05
871,6.995698899263642e-05
872,6.995698899263642e-05
873,7.499062773110147e-05
874,7.574952139714338e-05
875,8.825204010867649e-05
876,0.00012162898241940591
877,0.00012162898241940591
878,0.00012162898241940591
879,0.00012162898241940591
880,0.00012162898241940591
881,9.8158285249311e-05
882,0.00013665576126031318
883,0.00015249745976777051
884,7.89266283827835e-05
885,7.89266283827835e-05
886,7.89266283827835e-05
887,7.89266283827835e-05
888,7.89266283827835e-05
889,0.00014895088675735864
890,0.0001504581342946573
891,0.00017528920733739253
892,0.00024157567398655724
893,0.00024157567398655724
894,0.00024157567398655724
895,0.00024157567398655724
896,0.00024157567398655724
897,0.00024238553691299807
898,0.00025330830274461187
899,0.00019398274730946858
900,0.00012355077465778298
901,0.00012355077465778298
902,0.00012355077465778298
903,0.00012355077465778298
904,0.00012355077465778298
905,0.00023223654718541095
906,0.00025327360517741327
907,0.0002543165405444032
908,0.00012667606409703992
909,0.00012667606409703992
910,0.00012667606409703992
911,0.00012667606409703992
912,0.00012667606409703992
913,0.00012459890255734523
914,0.0009550170727044023
915,0.00015369990835551153
916,0.0001253662506395121
917,0.0001253662506395121
918,0.0001253662506395121
919,0.0001253662506395121
920,0.0001253662506395121
921,0.0001462446145522536
922,0.00012329773603986685
923,0.00014393328177888758
924,4.537577855413147e-05
925,4.537577855413147e-05
926,4.537577855413147e-05
927,4.537577855413147e-05
928,4.537577855413147e-05
929,0.00024398853886160914
930,0.00019483936897565448
931,0.00015324490862832332
932,0.00010242108305442696
933,0.00010242108305442696
934,0.00010242108305442696
935,0.00010242108305442696
936,0.00010242108305442696
937,0.0002481366877602926
938,0.00015529885276603468
939,0.00018725779497403316
940,0.0001017999496388015
941,0.0001017999496388015
942,0.0001017999496388015
943,0.0001017999496388015
944,0.0001017999496388015
945,0.00028979264076722897
946,0.00023141880610151833
947,0.00014956397687339345
948,0.00012165188289345095
949,0.00012165188289345095
950,0.00012165188289345095
951,0.00012165188289345095
952,0.00012165188289345095
953,0.00015760754821740153
954,0.00018893894979459195
955,0.00022011936104235116
956,0.0001267297738774406
957,0.0001267297738774406
958,0.0001267297738774406
959,0.0001267297738774406
960,0.0001267297738774406
961,0.00011226458868260166
962,0.00015629366288662385
963,0.00015533456845088925
964,9.026940456799549e-05
965,9.026940456799549e-05
966,9.026940456799549e-05
967,9.026940456799549e-05
968,9.026940456799549e-05
969,0.00015760754821740153
970,0.00018893894979459195
971,0.00022011936104235116
972,0.0001267297738774406
973,0.0001267297738774406
974,0.0001267297738774406
975,0.0001267297738774406
976,0.0001267297738774406
977,6.741544638583875e-05
978,6.809768559772361e-05
979,8.825204010867649e-05
980,0.00010934314093000981
981,0.00010934314093000981
982,0.00010934314093000981
983,0.00010934314093000981
984,0.00010934314093000981
985,0.0001448788443140389
986,0.0001777947891712042
987,0.00022507610240266013
988,0.00011649453083733459
989,0.00011649453083733459
990,0.00011649453083733459
991,0.00011649453083733459
992,0.00011649453083733459
993,3.0949779899971506e-05
994,3.126300086641148e-05
995,3.642325146620102e-05
996,2.2859856993834237e-05
997,2.2859856993834237e-05
998,2.2859856993834237e-05
999,2.2859856993834237e-05
1000,2.2859856993834237e-05
1001,0.00022519029982036136
1002,0.000245589233005894
1003,0.00019285464077672875
1004,0.00012283221489178017
1005,0.00012283221489178017
1006,0.00012283221489178017
1007,0.00012283221489178017
1008,0.00012283221489178017
1009,0.00022519029982036136
1010,0.000245589233005894
1011,0.00021842205833157613
1012,0.00012283221489178017
1013,0.00012283221489178017
1014,0.00012283221489178017
1015,0.00012283221489178017
1016,0.00012283221489178017
1017,0.00022519029982036136
1018,0.000245589233005894
1019,0.00019285464077672875
1020,0.00012283221489178017
1021,0.00012283221489178017
1022,0.00012283221489178017
1023,0.00012283221489178017
1024,0.00012283221489178017
1025,0.0008273257658575586
1026,0.0009239713139864933
1027,0.0006411116986650363
1028,0.00046228390507911714
1029,0.00046228390507911714
1030,0.00046228390507911714
1031,0.00046228390507911714
1032,0.00046228390507911714
1033,0.00044393265447804177
1034,0.0003545209272046824
1035,0.0003078139021024079
1036,0.00018637490196937034
1037,0.00018637490196937034
1038,0.00018637490196937034
1039,0.00018637490196937034
1040,0.00018637490196937034
1041,0.0006077279890860195
1042,0.00018473519442998792
1043,0.0002198070468147132
1044,0.00010348413439684546
1045,0.00010348413439684546
1046,0.00010348413439684546
1047,0.00010348413439684546
1048,0.00010348413439684546
1049,7.205825637841545e-05
1050,8.638445948664659e-05
1051,0.00011195040555967644
1052,5.79399499799536e-05
1053,5.79399499799536e-05
1054,5.79399499799536e-05
1055,5.79399499799536e-05
1056,5.79399499799536e-05
1057,0.00013647769841065226
1058,0.0003629584830336842
1059,0.0001505516928480681
1060,0.00011916920233256782
1061,0.00011916920233256782
1062,0.00011916920233256782
1063,0.00011916920233256782
1064,0.00011916920233256782
1065,0.0001912362981315934
1066,0.0008772508231174094
1067,0.001543829897254354
1068,0.0005124606958809474
1069,0.0005124606958809474
1070,0.0005124606958809474
1071,0.0005124606958809474
1072,0.0005124606958809474
1073,0.00012770946323594008
1074,0.0001777947891712042
1075,0.00019840454685694434
1076,0.00010268858798521406
1077,0.00010268858798521406
1078,0.00010268858798521406
1079,0.00010268858798521406
1080,0.00010268858798521406
1081,0.00021544614651754899
1082,0.00023496260999538782
1083,0.00021621240003146113
1084,0.00011751665214304721
1085,0.00011751665214304721
1086,0.00011751665214304721
1087,0.00011751665214304721
1088,0.00011751665214304721
1089,0.0012215712378547327
1090,0.001947546807301386
1091,0.0010463123891076972
1092,0.0006666197576270928
1093,0.0006666197576270928
1094,0.0006666197576270928
1095,0.0006666197576270928
1096,0.0006666197576270928
1097,0.0001223366428080604
1098,0.00013341978891398188
1099,0.00015042264028297835
1100,6.672657819332717e-05
1101,6.672657819332717e-05
1102,6.672657819332717e-05
1103,6.672657819332717e-05
1104,6.672657819332717e-05
1105,6.698109754950564e-05
1106,9.325208553291156e-05
1107,7.247807352369524e-05
1108,5.3857500525807714e-05
1109,5.3857500525807714e-05
1110,5.3857500525807714e-05
1111,5.3857500525807714e-05
1112,5.3857500525807714e-05
1113,0.0001804354415328116
1114,0.0002385479001987314
1115,0.00020397278281414005
1116,0.00013778117992577647
1117,0.00013778117992577647
